T,R,G,B 
58810,0.235619158102,0.51019069843,1.0
58820,0.235614358774,0.510186232755,1.0
58830,0.235609561258,0.510181768744,1.0
58840,0.235604765554,0.510177306395,1.0
58850,0.235599971661,0.510172845709,1.0
58860,0.235595179578,0.510168386683,1.0
58870,0.235590389304,0.510163929318,1.0
58880,0.235585600837,0.510159473612,1.0
58890,0.235580814176,0.510155019564,1.0
58900,0.235576029322,0.510150567173,1.0
58910,0.235571246272,0.510146116439,1.0
58920,0.235566465025,0.510141667361,1.0
58930,0.235561685581,0.510137219937,1.0
58940,0.235556907939,0.510132774166,1.0
58950,0.235552132097,0.510128330048,1.0
58960,0.235547358055,0.510123887583,1.0
58970,0.235542585812,0.510119446768,1.0
58980,0.235537815365,0.510115007603,1.0
58990,0.235533046716,0.510110570087,1.0
59000,0.235528279862,0.510106134219,1.0
59010,0.235523514802,0.510101699998,1.0
59020,0.235518751536,0.510097267424,1.0
59030,0.235513990062,0.510092836496,1.0
59040,0.23550923038,0.510088407211,1.0
59050,0.235504472488,0.510083979571,1.0
59060,0.235499716386,0.510079553573,1.0
59070,0.235494962072,0.510075129217,1.0
59080,0.235490209546,0.510070706502,1.0
59090,0.235485458806,0.510066285426,1.0
59100,0.235480709851,0.51006186599,1.0
59110,0.235475962681,0.510057448192,1.0
59120,0.235471217295,0.510053032031,1.0
59130,0.23546647369,0.510048617507,1.0
59140,0.235461731868,0.510044204618,1.0
59150,0.235456991826,0.510039793363,1.0
59160,0.235452253563,0.510035383743,1.0
59170,0.235447517078,0.510030975754,1.0
59180,0.235442782371,0.510026569398,1.0
59190,0.235438049441,0.510022164673,1.0
59200,0.235433318286,0.510017761577,1.0
59210,0.235428588905,0.510013360111,1.0
59220,0.235423861298,0.510008960273,1.0
59230,0.235419135464,0.510004562063,1.0
59240,0.235414411401,0.510000165478,1.0
59250,0.235409689108,0.50999577052,1.0
59260,0.235404968585,0.509991377186,1.0
59270,0.235400249831,0.509986985475,1.0
59280,0.235395532844,0.509982595388,1.0
59290,0.235390817623,0.509978206922,1.0
59300,0.235386104168,0.509973820078,1.0
59310,0.235381392478,0.509969434854,1.0
59320,0.235376682551,0.509965051249,1.0
59330,0.235371974387,0.509960669262,1.0
59340,0.235367267985,0.509956288893,1.0
59350,0.235362563343,0.50995191014,1.0
59360,0.23535786046,0.509947533003,1.0
59370,0.235353159337,0.509943157481,1.0
59380,0.235348459971,0.509938783573,1.0
59390,0.235343762362,0.509934411278,1.0
59400,0.235339066508,0.509930040595,1.0
59410,0.23533437241,0.509925671524,1.0
59420,0.235329680065,0.509921304062,1.0
59430,0.235324989473,0.509916938211,1.0
59440,0.235320300632,0.509912573968,1.0
59450,0.235315613543,0.509908211332,1.0
59460,0.235310928203,0.509903850303,1.0
59470,0.235306244612,0.509899490881,1.0
59480,0.235301562769,0.509895133063,1.0
59490,0.235296882674,0.50989077685,1.0
59500,0.235292204324,0.50988642224,1.0
59510,0.235287527719,0.509882069232,1.0
59520,0.235282852858,0.509877717826,1.0
59530,0.23527817974,0.509873368021,1.0
59540,0.235273508364,0.509869019815,1.0
59550,0.235268838729,0.509864673208,1.0
59560,0.235264170835,0.5098603282,1.0
59570,0.23525950468,0.509855984788,1.0
59580,0.235254840262,0.509851642973,1.0
59590,0.235250177582,0.509847302753,1.0
59600,0.235245516639,0.509842964128,1.0
59610,0.23524085743,0.509838627097,1.0
59620,0.235236199956,0.509834291658,1.0
59630,0.235231544216,0.509829957811,1.0
59640,0.235226890208,0.509825625555,1.0
59650,0.235222237931,0.509821294889,1.0
59660,0.235217587385,0.509816965813,1.0
59670,0.235212938568,0.509812638325,1.0
59680,0.23520829148,0.509808312425,1.0
59690,0.235203646119,0.509803988111,1.0
59700,0.235199002486,0.509799665383,1.0
59710,0.235194360578,0.50979534424,1.0
59720,0.235189720394,0.509791024682,1.0
59730,0.235185081935,0.509786706706,1.0
59740,0.235180445198,0.509782390313,1.0
59750,0.235175810183,0.509778075501,1.0
59760,0.235171176889,0.50977376227,1.0
59770,0.235166545315,0.509769450619,1.0
59780,0.23516191546,0.509765140546,1.0
59790,0.235157287323,0.509760832052,1.0
59800,0.235152660903,0.509756525135,1.0
59810,0.2351480362,0.509752219794,1.0
59820,0.235143413211,0.509747916028,1.0
59830,0.235138791937,0.509743613838,1.0
59840,0.235134172376,0.50973931322,1.0
59850,0.235129554528,0.509735014176,1.0
59860,0.23512493839,0.509730716704,1.0
59870,0.235120323964,0.509726420803,1.0
59880,0.235115711247,0.509722126472,1.0
59890,0.235111100238,0.509717833711,1.0
59900,0.235106490937,0.509713542518,1.0
59910,0.235101883343,0.509709252893,1.0
59920,0.235097277455,0.509704964835,1.0
59930,0.235092673271,0.509700678343,1.0
59940,0.235088070791,0.509696393416,1.0
59950,0.235083470014,0.509692110054,1.0
59960,0.23507887094,0.509687828255,1.0
59970,0.235074273566,0.509683548018,1.0
59980,0.235069677892,0.509679269343,1.0
59990,0.235065083918,0.50967499223,1.0
60000,0.235060491641,0.509670716676,1.0
60010,0.235055901062,0.509666442681,1.0
60020,0.235051312179,0.509662170245,1.0
60030,0.235046724992,0.509657899367,1.0
60040,0.235042139499,0.509653630045,1.0
60050,0.2350375557,0.509649362278,1.0
60060,0.235032973594,0.509645096067,1.0
60070,0.235028393179,0.50964083141,1.0
60080,0.235023814454,0.509636568307,1.0
60090,0.23501923742,0.509632306755,1.0
60100,0.235014662075,0.509628046756,1.0
60110,0.235010088417,0.509623788307,1.0
60120,0.235005516447,0.509619531408,1.0
60130,0.235000946162,0.509615276058,1.0
60140,0.234996377563,0.509611022256,1.0
60150,0.234991810648,0.509606770002,1.0
60160,0.234987245416,0.509602519294,1.0
60170,0.234982681867,0.509598270132,1.0
60180,0.234978119999,0.509594022515,1.0
60190,0.234973559812,0.509589776442,1.0
60200,0.234969001305,0.509585531912,1.0
60210,0.234964444476,0.509581288925,1.0
60220,0.234959889324,0.509577047479,1.0
60230,0.23495533585,0.509572807573,1.0
60240,0.234950784052,0.509568569208,1.0
60250,0.234946233928,0.509564332381,1.0
60260,0.234941685479,0.509560097093,1.0
60270,0.234937138703,0.509555863342,1.0
60280,0.234932593599,0.509551631128,1.0
60290,0.234928050166,0.509547400449,1.0
60300,0.234923508404,0.509543171306,1.0
60310,0.234918968312,0.509538943696,1.0
60320,0.234914429888,0.509534717619,1.0
60330,0.234909893131,0.509530493075,1.0
60340,0.234905358042,0.509526270062,1.0
60350,0.234900824618,0.50952204858,1.0
60360,0.234896292859,0.509517828628,1.0
60370,0.234891762764,0.509513610205,1.0
60380,0.234887234332,0.509509393311,1.0
60390,0.234882707563,0.509505177943,1.0
60400,0.234878182455,0.509500964102,1.0
60410,0.234873659007,0.509496751787,1.0
60420,0.234869137218,0.509492540997,1.0
60430,0.234864617088,0.509488331731,1.0
60440,0.234860098616,0.509484123988,1.0
60450,0.2348555818,0.509479917768,1.0
60460,0.234851066641,0.50947571307,1.0
60470,0.234846553136,0.509471509892,1.0
60480,0.234842041285,0.509467308234,1.0
60490,0.234837531087,0.509463108095,1.0
60500,0.234833022542,0.509458909475,1.0
60510,0.234828515648,0.509454712372,1.0
60520,0.234824010404,0.509450516786,1.0
60530,0.23481950681,0.509446322716,1.0
60540,0.234815004864,0.509442130161,1.0
60550,0.234810504566,0.50943793912,1.0
60560,0.234806005915,0.509433749593,1.0
60570,0.23480150891,0.509429561578,1.0
60580,0.23479701355,0.509425375075,1.0
60590,0.234792519833,0.509421190083,1.0
60600,0.23478802776,0.509417006602,1.0
60610,0.23478353733,0.509412824629,1.0
60620,0.234779048541,0.509408644166,1.0
60630,0.234774561392,0.50940446521,1.0
60640,0.234770075883,0.509400287761,1.0
60650,0.234765592012,0.509396111818,1.0
60660,0.23476110978,0.50939193738,1.0
60670,0.234756629184,0.509387764447,1.0
60680,0.234752150225,0.509383593018,1.0
60690,0.2347476729,0.509379423091,1.0
60700,0.23474319721,0.509375254667,1.0
60710,0.234738723153,0.509371087743,1.0
60720,0.234734250729,0.509366922321,1.0
60730,0.234729779936,0.509362758398,1.0
60740,0.234725310774,0.509358595974,1.0
60750,0.234720843242,0.509354435048,1.0
60760,0.234716377339,0.509350275619,1.0
60770,0.234711913064,0.509346117686,1.0
60780,0.234707450415,0.50934196125,1.0
60790,0.234702989394,0.509337806308,1.0
60800,0.234698529997,0.50933365286,1.0
60810,0.234694072225,0.509329500905,1.0
60820,0.234689616077,0.509325350443,1.0
60830,0.234685161552,0.509321201472,1.0
60840,0.234680708648,0.509317053993,1.0
60850,0.234676257365,0.509312908003,1.0
60860,0.234671807703,0.509308763502,1.0
60870,0.234667359659,0.50930462049,1.0
60880,0.234662913234,0.509300478966,1.0
60890,0.234658468427,0.509296338928,1.0
60900,0.234654025236,0.509292200377,1.0
60910,0.23464958366,0.509288063311,1.0
60920,0.2346451437,0.509283927729,1.0
60930,0.234640705353,0.509279793631,1.0
60940,0.23463626862,0.509275661015,1.0
60950,0.234631833498,0.509271529882,1.0
60960,0.234627399988,0.50926740023,1.0
60970,0.234622968089,0.509263272059,1.0
60980,0.234618537799,0.509259145367,1.0
60990,0.234614109118,0.509255020154,1.0
61000,0.234609682044,0.509250896419,1.0
61010,0.234605256578,0.509246774162,1.0
61020,0.234600832717,0.509242653381,1.0
61030,0.234596410462,0.509238534076,1.0
61040,0.234591989811,0.509234416246,1.0
61050,0.234587570764,0.50923029989,1.0
61060,0.234583153319,0.509226185007,1.0
61070,0.234578737476,0.509222071597,1.0
61080,0.234574323234,0.509217959659,1.0
61090,0.234569910592,0.509213849192,1.0
61100,0.234565499549,0.509209740195,1.0
61110,0.234561090104,0.509205632667,1.0
61120,0.234556682257,0.509201526608,1.0
61130,0.234552276006,0.509197422017,1.0
61140,0.234547871351,0.509193318893,1.0
61150,0.234543468291,0.509189217236,1.0
61160,0.234539066825,0.509185117043,1.0
61170,0.234534666952,0.509181018316,1.0
61180,0.234530268671,0.509176921053,1.0
61190,0.234525871981,0.509172825253,1.0
61200,0.234521476882,0.509168730915,1.0
61210,0.234517083373,0.509164638039,1.0
61220,0.234512691452,0.509160546623,1.0
61230,0.23450830112,0.509156456668,1.0
61240,0.234503912374,0.509152368172,1.0
61250,0.234499525215,0.509148281135,1.0
61260,0.234495139641,0.509144195555,1.0
61270,0.234490755652,0.509140111433,1.0
61280,0.234486373246,0.509136028766,1.0
61290,0.234481992423,0.509131947555,1.0
61300,0.234477613182,0.509127867799,1.0
61310,0.234473235522,0.509123789496,1.0
61320,0.234468859443,0.509119712647,1.0
61330,0.234464484943,0.509115637249,1.0
61340,0.234460112021,0.509111563304,1.0
61350,0.234455740677,0.509107490809,1.0
61360,0.23445137091,0.509103419764,1.0
61370,0.234447002719,0.509099350169,1.0
61380,0.234442636103,0.509095282022,1.0
61390,0.234438271061,0.509091215322,1.0
61400,0.234433907593,0.50908715007,1.0
61410,0.234429545698,0.509083086263,1.0
61420,0.234425185374,0.509079023902,1.0
61430,0.234420826621,0.509074962986,1.0
61440,0.234416469438,0.509070903514,1.0
61450,0.234412113825,0.509066845484,1.0
61460,0.23440775978,0.509062788897,1.0
61470,0.234403407302,0.509058733752,1.0
61480,0.234399056391,0.509054680047,1.0
61490,0.234394707046,0.509050627783,1.0
61500,0.234390359266,0.509046576957,1.0
61510,0.23438601305,0.509042527571,1.0
61520,0.234381668398,0.509038479621,1.0
61530,0.234377325308,0.509034433109,1.0
61540,0.234372983779,0.509030388033,1.0
61550,0.234368643812,0.509026344393,1.0
61560,0.234364305404,0.509022302187,1.0
61570,0.234359968556,0.509018261415,1.0
61580,0.234355633266,0.509014222077,1.0
61590,0.234351299533,0.509010184171,1.0
61600,0.234346967357,0.509006147696,1.0
61610,0.234342636737,0.509002112653,1.0
61620,0.234338307671,0.508998079039,1.0
61630,0.23433398016,0.508994046855,1.0
61640,0.234329654203,0.5089900161,1.0
61650,0.234325329797,0.508985986772,1.0
61660,0.234321006944,0.508981958872,1.0
61670,0.234316685641,0.508977932398,1.0
61680,0.234312365888,0.508973907349,1.0
61690,0.234308047684,0.508969883726,1.0
61700,0.234303731029,0.508965861526,1.0
61710,0.234299415921,0.50896184075,1.0
61720,0.23429510236,0.508957821397,1.0
61730,0.234290790344,0.508953803465,1.0
61740,0.234286479874,0.508949786955,1.0
61750,0.234282170947,0.508945771864,1.0
61760,0.234277863565,0.508941758194,1.0
61770,0.234273557724,0.508937745942,1.0
61780,0.234269253426,0.508933735109,1.0
61790,0.234264950668,0.508929725692,1.0
61800,0.23426064945,0.508925717693,1.0
61810,0.234256349772,0.508921711109,1.0
61820,0.234252051632,0.508917705941,1.0
61830,0.234247755029,0.508913702186,1.0
61840,0.234243459963,0.508909699846,1.0
61850,0.234239166434,0.508905698918,1.0
61860,0.234234874439,0.508901699402,1.0
61870,0.234230583979,0.508897701298,1.0
61880,0.234226295052,0.508893704605,1.0
61890,0.234222007658,0.508889709321,1.0
61900,0.234217721795,0.508885715447,1.0
61910,0.234213437464,0.508881722981,1.0
61920,0.234209154663,0.508877731922,1.0
61930,0.234204873391,0.508873742271,1.0
61940,0.234200593648,0.508869754026,1.0
61950,0.234196315433,0.508865767186,1.0
61960,0.234192038745,0.508861781751,1.0
61970,0.234187763582,0.50885779772,1.0
61980,0.234183489946,0.508853815092,1.0
61990,0.234179217833,0.508849833867,1.0
62000,0.234174947245,0.508845854044,1.0
62010,0.234170678179,0.508841875621,1.0
62020,0.234166410635,0.508837898599,1.0
62030,0.234162144613,0.508833922976,1.0
62040,0.234157880111,0.508829948753,1.0
62050,0.234153617129,0.508825975927,1.0
62060,0.234149355665,0.508822004499,1.0
62070,0.23414509572,0.508818034467,1.0
62080,0.234140837292,0.508814065831,1.0
62090,0.23413658038,0.508810098591,1.0
62100,0.234132324984,0.508806132745,1.0
62110,0.234128071103,0.508802168292,1.0
62120,0.234123818736,0.508798205233,1.0
62130,0.234119567882,0.508794243565,1.0
62140,0.23411531854,0.508790283289,1.0
62150,0.23411107071,0.508786324405,1.0
62160,0.234106824391,0.50878236691,1.0
62170,0.234102579582,0.508778410804,1.0
62180,0.234098336282,0.508774456087,1.0
62190,0.23409409449,0.508770502758,1.0
62200,0.234089854206,0.508766550816,1.0
62210,0.234085615429,0.50876260026,1.0
62220,0.234081378158,0.50875865109,1.0
62230,0.234077142391,0.508754703305,1.0
62240,0.23407290813,0.508750756904,1.0
62250,0.234068675372,0.508746811887,1.0
62260,0.234064444116,0.508742868253,1.0
62270,0.234060214363,0.508738926,1.0
62280,0.234055986111,0.508734985129,1.0
62290,0.234051759359,0.508731045639,1.0
62300,0.234047534107,0.508727107528,1.0
62310,0.234043310354,0.508723170797,1.0
62320,0.234039088099,0.508719235444,1.0
62330,0.234034867341,0.508715301469,1.0
62340,0.234030648079,0.508711368871,1.0
62350,0.234026430313,0.508707437649,1.0
62360,0.234022214042,0.508703507803,1.0
62370,0.234017999266,0.508699579331,1.0
62380,0.234013785982,0.508695652234,1.0
62390,0.234009574191,0.50869172651,1.0
62400,0.234005363891,0.508687802159,1.0
62410,0.234001155083,0.50868387918,1.0
62420,0.233996947764,0.508679957572,1.0
62430,0.233992741935,0.508676037335,1.0
62440,0.233988537594,0.508672118467,1.0
62450,0.233984334742,0.508668200969,1.0
62460,0.233980133376,0.508664284839,1.0
62470,0.233975933496,0.508660370077,1.0
62480,0.233971735102,0.508656456681,1.0
62490,0.233967538192,0.508652544652,1.0
62500,0.233963342767,0.508648633989,1.0
62510,0.233959148824,0.50864472469,1.0
62520,0.233954956363,0.508640816756,1.0
62530,0.233950765384,0.508636910185,1.0
62540,0.233946575886,0.508633004976,1.0
62550,0.233942387868,0.50862910113,1.0
62560,0.233938201328,0.508625198645,1.0
62570,0.233934016268,0.508621297521,1.0
62580,0.233929832684,0.508617397756,1.0
62590,0.233925650578,0.508613499351,1.0
62600,0.233921469947,0.508609602304,1.0
62610,0.233917290792,0.508605706615,1.0
62620,0.233913113112,0.508601812283,1.0
62630,0.233908936905,0.508597919307,1.0
62640,0.23390476217,0.508594027687,1.0
62650,0.233900588908,0.508590137422,1.0
62660,0.233896417118,0.508586248511,1.0
62670,0.233892246798,0.508582360954,1.0
62680,0.233888077948,0.508578474749,1.0
62690,0.233883910567,0.508574589897,1.0
62700,0.233879744654,0.508570706396,1.0
62710,0.233875580208,0.508566824246,1.0
62720,0.23387141723,0.508562943445,1.0
62730,0.233867255717,0.508559063995,1.0
62740,0.23386309567,0.508555185892,1.0
62750,0.233858937087,0.508551309138,1.0
62760,0.233854779967,0.508547433731,1.0
62770,0.233850624311,0.50854355967,1.0
62780,0.233846470116,0.508539686955,1.0
62790,0.233842317383,0.508535815586,1.0
62800,0.233838166111,0.508531945561,1.0
62810,0.233834016298,0.508528076879,1.0
62820,0.233829867944,0.508524209541,1.0
62830,0.233825721049,0.508520343544,1.0
62840,0.233821575611,0.50851647889,1.0
62850,0.23381743163,0.508512615577,1.0
62860,0.233813289105,0.508508753603,1.0
62870,0.233809148035,0.50850489297,1.0
62880,0.233805008419,0.508501033675,1.0
62890,0.233800870257,0.508497175718,1.0
62900,0.233796733549,0.508493319099,1.0
62910,0.233792598292,0.508489463816,1.0
62920,0.233788464487,0.50848560987,1.0
62930,0.233784332132,0.508481757259,1.0
62940,0.233780201227,0.508477905983,1.0
62950,0.233776071772,0.508474056041,1.0
62960,0.233771943764,0.508470207432,1.0
62970,0.233767817205,0.508466360156,1.0
62980,0.233763692092,0.508462514212,1.0
62990,0.233759568425,0.508458669599,1.0
63000,0.233755446204,0.508454826317,1.0
63010,0.233751325427,0.508450984364,1.0
63020,0.233747206094,0.508447143741,1.0
63030,0.233743088204,0.508443304446,1.0
63040,0.233738971756,0.508439466479,1.0
63050,0.23373485675,0.50843562984,1.0
63060,0.233730743185,0.508431794526,1.0
63070,0.23372663106,0.508427960539,1.0
63080,0.233722520374,0.508424127876,1.0
63090,0.233718411126,0.508420296538,1.0
63100,0.233714303317,0.508416466524,1.0
63110,0.233710196944,0.508412637833,1.0
63120,0.233706092008,0.508408810464,1.0
63130,0.233701988508,0.508404984417,1.0
63140,0.233697886442,0.508401159691,1.0
63150,0.23369378581,0.508397336285,1.0
63160,0.233689686611,0.508393514199,1.0
63170,0.233685588845,0.508389693431,1.0
63180,0.233681492511,0.508385873983,1.0
63190,0.233677397608,0.508382055851,1.0
63200,0.233673304135,0.508378239037,1.0
63210,0.233669212092,0.508374423539,1.0
63220,0.233665121477,0.508370609356,1.0
63230,0.233661032291,0.508366796488,1.0
63240,0.233656944532,0.508362984935,1.0
63250,0.233652858199,0.508359174695,1.0
63260,0.233648773293,0.508355365768,1.0
63270,0.233644689811,0.508351558153,1.0
63280,0.233640607754,0.508347751849,1.0
63290,0.23363652712,0.508343946857,1.0
63300,0.23363244791,0.508340143174,1.0
63310,0.233628370121,0.508336340801,1.0
63320,0.233624293754,0.508332539737,1.0
63330,0.233620218807,0.508328739981,1.0
63340,0.233616145281,0.508324941533,1.0
63350,0.233612073173,0.508321144391,1.0
63360,0.233608002484,0.508317348556,1.0
63370,0.233603933213,0.508313554025,1.0
63380,0.233599865358,0.5083097608,1.0
63390,0.23359579892,0.508305968879,1.0
63400,0.233591733897,0.508302178261,1.0
63410,0.233587670289,0.508298388946,1.0
63420,0.233583608096,0.508294600933,1.0
63430,0.233579547315,0.508290814222,1.0
63440,0.233575487947,0.508287028811,1.0
63450,0.233571429991,0.508283244701,1.0
63460,0.233567373445,0.50827946189,1.0
63470,0.23356331831,0.508275680377,1.0
63480,0.233559264585,0.508271900163,1.0
63490,0.233555212269,0.508268121247,1.0
63500,0.233551161361,0.508264343627,1.0
63510,0.23354711186,0.508260567303,1.0
63520,0.233543063766,0.508256792274,1.0
63530,0.233539017078,0.508253018541,1.0
63540,0.233534971795,0.508249246101,1.0
63550,0.233530927916,0.508245474955,1.0
63560,0.233526885442,0.508241705102,1.0
63570,0.23352284437,0.508237936541,1.0
63580,0.233518804701,0.508234169272,1.0
63590,0.233514766433,0.508230403293,1.0
63600,0.233510729566,0.508226638604,1.0
63610,0.233506694099,0.508222875205,1.0
63620,0.233502660032,0.508219113095,1.0
63630,0.233498627364,0.508215352273,1.0
63640,0.233494596093,0.508211592738,1.0
63650,0.23349056622,0.508207834491,1.0
63660,0.233486537743,0.508204077529,1.0
63670,0.233482510662,0.508200321853,1.0
63680,0.233478484976,0.508196567462,1.0
63690,0.233474460684,0.508192814355,1.0
63700,0.233470437786,0.508189062532,1.0
63710,0.233466416281,0.508185311992,1.0
63720,0.233462396168,0.508181562734,1.0
63730,0.233458377447,0.508177814757,1.0
63740,0.233454360116,0.508174068062,1.0
63750,0.233450344175,0.508170322647,1.0
63760,0.233446329624,0.508166578511,1.0
63770,0.233442316461,0.508162835655,1.0
63780,0.233438304687,0.508159094077,1.0
63790,0.233434294299,0.508155353776,1.0
63800,0.233430285298,0.508151614753,1.0
63810,0.233426277682,0.508147877006,1.0
63820,0.233422271452,0.508144140535,1.0
63830,0.233418266605,0.508140405339,1.0
63840,0.233414263143,0.508136671417,1.0
63850,0.233410261063,0.508132938769,1.0
63860,0.233406260366,0.508129207394,1.0
63870,0.23340226105,0.508125477292,1.0
63880,0.233398263114,0.508121748462,1.0
63890,0.233394266559,0.508118020903,1.0
63900,0.233390271383,0.508114294614,1.0
63910,0.233386277585,0.508110569595,1.0
63920,0.233382285166,0.508106845846,1.0
63930,0.233378294123,0.508103123365,1.0
63940,0.233374304457,0.508099402152,1.0
63950,0.233370316167,0.508095682207,1.0
63960,0.233366329252,0.508091963528,1.0
63970,0.233362343712,0.508088246115,1.0
63980,0.233358359544,0.508084529967,1.0
63990,0.23335437675,0.508080815085,1.0
64000,0.233350395328,0.508077101466,1.0
64010,0.233346415278,0.508073389111,1.0
64020,0.233342436598,0.508069678019,1.0
64030,0.233338459289,0.508065968189,1.0
64040,0.233334483349,0.508062259621,1.0
64050,0.233330508777,0.508058552313,1.0
64060,0.233326535574,0.508054846266,1.0
64070,0.233322563738,0.508051141478,1.0
64080,0.233318593268,0.508047437949,1.0
64090,0.233314624165,0.508043735679,1.0
64100,0.233310656426,0.508040034666,1.0
64110,0.233306690052,0.508036334911,1.0
64120,0.233302725042,0.508032636411,1.0
64130,0.233298761395,0.508028939168,1.0
64140,0.23329479911,0.50802524318,1.0
64150,0.233290838187,0.508021548446,1.0
64160,0.233286878625,0.508017854967,1.0
64170,0.233282920424,0.50801416274,1.0
64180,0.233278963582,0.508010471766,1.0
64190,0.233275008098,0.508006782044,1.0
64200,0.233271053973,0.508003093574,1.0
64210,0.233267101206,0.507999406354,1.0
64220,0.233263149795,0.507995720384,1.0
64230,0.23325919974,0.507992035664,1.0
64240,0.233255251041,0.507988352192,1.0
64250,0.233251303697,0.507984669969,1.0
64260,0.233247357706,0.507980988993,1.0
64270,0.233243413069,0.507977309264,1.0
64280,0.233239469784,0.507973630782,1.0
64290,0.233235527852,0.507969953545,1.0
64300,0.23323158727,0.507966277553,1.0
64310,0.23322764804,0.507962602806,1.0
64320,0.233223710159,0.507958929302,1.0
64330,0.233219773627,0.507955257042,1.0
64340,0.233215838444,0.507951586024,1.0
64350,0.233211904608,0.507947916247,1.0
64360,0.23320797212,0.507944247713,1.0
64370,0.233204040978,0.507940580418,1.0
64380,0.233200111182,0.507936914364,1.0
64390,0.233196182731,0.50793324955,1.0
64400,0.233192255624,0.507929585973,1.0
64410,0.233188329861,0.507925923636,1.0
64420,0.233184405441,0.507922262535,1.0
64430,0.233180482363,0.507918602672,1.0
64440,0.233176560627,0.507914944044,1.0
64450,0.233172640232,0.507911286653,1.0
64460,0.233168721177,0.507907630496,1.0
64470,0.233164803461,0.507903975574,1.0
64480,0.233160887085,0.507900321886,1.0
64490,0.233156972046,0.50789666943,1.0
64500,0.233153058345,0.507893018208,1.0
64510,0.233149145981,0.507889368217,1.0
64520,0.233145234953,0.507885719457,1.0
64530,0.233141325261,0.507882071928,1.0
64540,0.233137416903,0.507878425629,1.0
64550,0.23313350988,0.50787478056,1.0
64560,0.23312960419,0.507871136719,1.0
64570,0.233125699832,0.507867494107,1.0
64580,0.233121796807,0.507863852722,1.0
64590,0.233117895113,0.507860212564,1.0
64600,0.23311399475,0.507856573633,1.0
64610,0.233110095716,0.507852935927,1.0
64620,0.233106198012,0.507849299446,1.0
64630,0.233102301637,0.50784566419,1.0
64640,0.23309840659,0.507842030157,1.0
64650,0.23309451287,0.507838397348,1.0
64660,0.233090620477,0.507834765762,1.0
64670,0.233086729409,0.507831135397,1.0
64680,0.233082839667,0.507827506254,1.0
64690,0.23307895125,0.507823878332,1.0
64700,0.233075064157,0.50782025163,1.0
64710,0.233071178387,0.507816626148,1.0
64720,0.233067293939,0.507813001884,1.0
64730,0.233063410813,0.507809378839,1.0
64740,0.233059529009,0.507805757011,1.0
64750,0.233055648525,0.507802136401,1.0
64760,0.233051769361,0.507798517007,1.0
64770,0.233047891517,0.507794898829,1.0
64780,0.233044014991,0.507791281867,1.0
64790,0.233040139782,0.507787666119,1.0
64800,0.233036265892,0.507784051585,1.0
64810,0.233032393317,0.507780438265,1.0
64820,0.233028522059,0.507776826157,1.0
64830,0.233024652116,0.507773215262,1.0
64840,0.233020783487,0.507769605578,1.0
64850,0.233016916172,0.507765997106,1.0
64860,0.233013050171,0.507762389844,1.0
64870,0.233009185482,0.507758783791,1.0
64880,0.233005322105,0.507755178948,1.0
64890,0.233001460039,0.507751575314,1.0
64900,0.232997599284,0.507747972887,1.0
64910,0.232993739838,0.507744371668,1.0
64920,0.232989881702,0.507740771656,1.0
64930,0.232986024875,0.50773717285,1.0
64940,0.232982169355,0.507733575249,1.0
64950,0.232978315143,0.507729978854,1.0
64960,0.232974462237,0.507726383663,1.0
64970,0.232970610637,0.507722789676,1.0
64980,0.232966760342,0.507719196891,1.0
64990,0.232962911352,0.50771560531,1.0
65000,0.232959063666,0.50771201493,1.0
65010,0.232955217284,0.507708425752,1.0
65020,0.232951372203,0.507704837775,1.0
65030,0.232947528425,0.507701250997,1.0
65040,0.232943685949,0.50769766542,1.0
65050,0.232939844772,0.507694081041,1.0
65060,0.232936004896,0.507690497861,1.0
65070,0.232932166319,0.507686915878,1.0
65080,0.232928329041,0.507683335093,1.0
65090,0.232924493061,0.507679755504,1.0
65100,0.232920658378,0.507676177112,1.0
65110,0.232916824992,0.507672599914,1.0
65120,0.232912992902,0.507669023912,1.0
65130,0.232909162108,0.507665449103,1.0
65140,0.232905332608,0.507661875489,1.0
65150,0.232901504402,0.507658303067,1.0
65160,0.23289767749,0.507654731838,1.0
65170,0.23289385187,0.5076511618,1.0
65180,0.232890027543,0.507647592954,1.0
65190,0.232886204507,0.507644025299,1.0
65200,0.232882382762,0.507640458833,1.0
65210,0.232878562307,0.507636893557,1.0
65220,0.232874743142,0.50763332947,1.0
65230,0.232870925265,0.507629766571,1.0
65240,0.232867108677,0.507626204859,1.0
65250,0.232863293376,0.507622644335,1.0
65260,0.232859479363,0.507619084997,1.0
65270,0.232855666635,0.507615526846,1.0
65280,0.232851855194,0.507611969879,1.0
65290,0.232848045037,0.507608414097,1.0
65300,0.232844236164,0.5076048595,1.0
65310,0.232840428576,0.507601306086,1.0
65320,0.23283662227,0.507597753854,1.0
65330,0.232832817247,0.507594202806,1.0
65340,0.232829013505,0.507590652939,1.0
65350,0.232825211045,0.507587104253,1.0
65360,0.232821409865,0.507583556748,1.0
65370,0.232817609965,0.507580010423,1.0
65380,0.232813811344,0.507576465277,1.0
65390,0.232810014002,0.50757292131,1.0
65400,0.232806217937,0.507569378521,1.0
65410,0.23280242315,0.50756583691,1.0
65420,0.232798629639,0.507562296477,1.0
65430,0.232794837405,0.507558757219,1.0
65440,0.232791046446,0.507555219138,1.0
65450,0.232787256761,0.507551682232,1.0
65460,0.232783468351,0.5075481465,1.0
